DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,ToxCast Active,ToxCast Total,% ToxCast Active,HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021961,Benzophenone,119-61-9,C13H10O,182.073165,21,590,4.0,Inactive,2.8269606819483295,0.10453072250514303,0.00010000000657260977,-3.9999999714555194
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021917,n-Hexane,110-54-3,C6H14,86.109550,0,234,0.0,Inactive,1.8089387888269903,0.06688797611197897,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0021969,4-Hydroxy-3-methoxybenzaldehyde,121-33-5,C8H8O3,152.047344,20,590,3.0,Inactive,2.4363608488145694,0.09008776154407278,0.0005891437211927717,-3.2297787464573746
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022010,cis-Oleyl alcohol,143-28-2,C18H36O,268.276616,0,234,0.0,Inactive,1.7998643365130498,0.06655243587515441,0.00010000067717913162,-3.9999970590583565
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022307,Chloromethyl styrene,30030-25-2,, ,11,316,3.0,Inactive,3.1865428630896924,0.11782676352711324,2.5071874956075852,0.3991868131217359
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022193,Benzyl methacrylate,2495-37-6,C11H12O2,176.083730,3,316,1.0,Inactive,8.236045941502036,0.3045390190065949,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022220,"2,3,4,5-Tetrachlorophenol",4901-51-3,C6H2Cl4O,229.885976,74,234,32.0,Active,67.55130674556467,2.497801594967312,23.211187527588066,1.3656973603389575
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022353,"3-Chloro[1,1′-biphenyl]-4-ol",92-04-6,C12H9ClO,204.034193,106,402,26.0,Inactive,0.6961474481845341,0.025741000288227928,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022301,Flucythrinate,70124-77-5,C26H23F2NO4,451.159515,23,321,7.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022305,4-tert-Butylstyrene,1746-23-2,C12H16,160.125201,3,316,1.0,Inactive,1.1623059386218325e-9,4.2977845539904566E-11,39.99999999999999,1.6020599913279623
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022014,Hydroquinone dimethyl ether,150-78-7,C8H10O2,138.068080,0,345,0.0,Inactive
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022016,"1,4-Diazabicyclo[2.2.2]octane",280-57-9,C6H12N2,112.100048,15,321,5.0,Inactive,2.929616283288656,0.10832655321684176,0.0013747989543544115,-2.8617608068506994
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022018,Disulfoton,298-04-4,C8H19O2PS3,274.028480,51,731,7.0,Inactive,2.185625144703876,0.0808164672965479,0.0006419406999150897,-3.1925050885808846
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022640,Aztreonam,78110-38-0,C13H17N5O8S2,435.051855,0,234,0.0,Inactive,9.511127649327e-11,3.5168690225206525E-12,20.000000000000007,1.3010299956639813
https://comptox.epa.gov/dashboard/chemical/details/DTXSID0022191,Tetrahydrofurfuryl methacrylate,2455-24-5,C9H14O3,170.094294,0,320,0.0,Inactive,5.501271725154012e-10,2.034170166566095E-11,39.99999999999999,1.6020599913279623
